OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD201055,2023-10-23,C10787,MONITOR,4,274.82,932 MAIN ST,DEBIT CARD,DELIVERED,TRK91512567,9,WINTER15,EMAIL,1099.28
ORD201056,2024-06-14,C26152,PHONE,2,486.35,790 MAIN ST,ONLINE,PENDING,TRK49382455,6,SAVE10,REFERRAL,972.7
ORD201057,2024-09-24,C46210,LAPTOP,3,428.88,535 MAIN ST,DEBIT CARD,SHIPPED,TRK81611937,3,WINTER15,FACEBOOK,1286.64
ORD201058,2023-09-08,C32943,DESK,2,412.14,127 MAIN ST,CREDIT CARD,RETURNED,TRK26949106,2,FREESHIP,INSTAGRAM,824.28
ORD201059,2024-09-22,C73629,DESK,1,265.64,601 MAIN ST,CREDIT CARD,RETURNED,TRK11492924,3,WINTER15,INSTAGRAM,265.64
ORD201060,2024-05-07,C38024,TABLET,2,273.43,824 MAIN ST,CASH,SHIPPED,TRK93370912,7,WINTER15,REFERRAL,546.86
ORD201061,2025-01-29,C25445,LAPTOP,5,131.7,830 MAIN ST,CASH,SHIPPED,TRK12402431,8,FREESHIP,GOOGLE,658.5
ORD201062,2023-08-23,C13501,CHAIR,5,85.52,301 MAIN ST,GIFT CARD,CANCELLED,TRK65149372,5,NO_COUPON,FACEBOOK,427.6
ORD201063,2024-06-19,C42108,DESK,2,320.68,336 MAIN ST,CREDIT CARD,SHIPPED,TRK58407918,5,FREESHIP,REFERRAL,641.36
ORD201064,2025-02-12,C32121,LAPTOP,4,198.81,654 MAIN ST,CASH,RETURNED,TRK96074264,9,FREESHIP,REFERRAL,795.24
ORD201065,2023-10-30,C47778,PRINTER,5,666.8,488 MAIN ST,DEBIT CARD,DELIVERED,TRK79504329,7,SAVE10,REFERRAL,3334.0
ORD201066,2023-12-20,C10791,DESK,1,355.09,674 MAIN ST,DEBIT CARD,CANCELLED,TRK20321248,5,SAVE10,INSTAGRAM,355.09
ORD201067,2023-06-06,C78959,PHONE,2,316.2,384 MAIN ST,ONLINE,RETURNED,TRK37426359,2,NO_COUPON,INSTAGRAM,632.4
ORD201068,2024-08-03,C29914,LAPTOP,1,133.39,469 MAIN ST,DEBIT CARD,SHIPPED,TRK22073506,2,SAVE10,REFERRAL,133.39
ORD201069,2023-02-25,C70506,MONITOR,1,454.23,255 MAIN ST,GIFT CARD,RETURNED,TRK12518384,3,NO_COUPON,FACEBOOK,454.23
ORD201070,2024-09-06,C46873,DESK,4,491.29,496 MAIN ST,DEBIT CARD,PENDING,TRK10926575,6,NO_COUPON,EMAIL,1965.16
ORD201071,2025-06-24,C94037,PHONE,2,255.14,216 MAIN ST,CASH,SHIPPED,TRK47536985,2,NO_COUPON,GOOGLE,510.28
ORD201072,2023-02-26,C88644,MONITOR,1,392.61,977 MAIN ST,GIFT CARD,CANCELLED,TRK14900878,4,SAVE10,REFERRAL,392.61
ORD201073,2024-10-11,C69471,TABLET,4,362.06,294 MAIN ST,DEBIT CARD,RETURNED,TRK11107152,4,NO_COUPON,FACEBOOK,1448.24
ORD201074,2024-05-10,C21437,PHONE,1,222.73,120 MAIN ST,ONLINE,RETURNED,TRK81624772,4,NO_COUPON,GOOGLE,222.73
ORD201075,2024-08-31,C40949,MONITOR,2,552.63,609 MAIN ST,DEBIT CARD,DELIVERED,TRK43066749,7,WINTER15,INSTAGRAM,1105.26
ORD201076,2023-05-08,C99116,LAPTOP,4,686.61,176 MAIN ST,CASH,SHIPPED,TRK52711973,6,NO_COUPON,REFERRAL,2746.44
ORD201077,2025-03-07,C57861,PRINTER,3,305.16,115 MAIN ST,CREDIT CARD,CANCELLED,TRK47775217,8,SAVE10,REFERRAL,915.48
ORD201078,2023-03-18,C62627,DESK,1,41.09,881 MAIN ST,ONLINE,RETURNED,TRK90060232,4,WINTER15,EMAIL,41.09
ORD201079,2024-06-20,C89979,PHONE,5,634.0,144 MAIN ST,GIFT CARD,DELIVERED,TRK99055909,8,NO_COUPON,EMAIL,3170.0
ORD201080,2023-01-20,C70613,LAPTOP,5,464.74,438 MAIN ST,GIFT CARD,DELIVERED,TRK33140293,7,NO_COUPON,REFERRAL,2323.7
ORD201081,2023-04-21,C55636,MONITOR,4,425.6,494 MAIN ST,CREDIT CARD,PENDING,TRK85897054,5,FREESHIP,GOOGLE,1702.4
ORD201082,2023-10-06,C96595,CHAIR,3,573.22,177 MAIN ST,DEBIT CARD,PENDING,TRK59779174,5,SAVE10,EMAIL,1719.66
ORD201083,2024-07-09,C68508,CHAIR,1,123.28,895 MAIN ST,CREDIT CARD,DELIVERED,TRK98960285,3,SAVE10,EMAIL,123.28
ORD201084,2023-01-08,C45175,PHONE,1,70.82,128 MAIN ST,GIFT CARD,PENDING,TRK41792296,1,WINTER15,INSTAGRAM,70.82
ORD201085,2023-05-21,C28049,PRINTER,2,646.69,404 MAIN ST,DEBIT CARD,SHIPPED,TRK91426444,7,WINTER15,INSTAGRAM,1293.38
ORD201086,2023-12-23,C46967,TABLET,2,513.42,401 MAIN ST,ONLINE,PENDING,TRK91439791,5,WINTER15,INSTAGRAM,1026.84
ORD201087,2025-03-23,C84134,LAPTOP,4,693.07,530 MAIN ST,ONLINE,SHIPPED,TRK48659380,8,SAVE10,INSTAGRAM,2772.28
ORD201088,2023-11-30,C49831,DESK,3,491.43,213 MAIN ST,GIFT CARD,SHIPPED,TRK21232601,6,WINTER15,INSTAGRAM,1474.29
ORD201089,2025-03-15,C13324,TABLET,2,599.74,440 MAIN ST,GIFT CARD,SHIPPED,TRK66967997,2,NO_COUPON,INSTAGRAM,1199.48
ORD201090,2023-02-25,C61225,MONITOR,2,650.25,996 MAIN ST,GIFT CARD,RETURNED,TRK37022954,6,NO_COUPON,INSTAGRAM,1300.5
ORD201091,2024-10-08,C16400,LAPTOP,3,209.48,123 MAIN ST,DEBIT CARD,PENDING,TRK57771859,4,NO_COUPON,EMAIL,628.4399999999999
ORD201092,2023-08-21,C38642,LAPTOP,5,209.2,930 MAIN ST,DEBIT CARD,DELIVERED,TRK47744396,6,WINTER15,EMAIL,1046.0
ORD201093,2023-06-09,C86773,PHONE,4,197.36,557 MAIN ST,GIFT CARD,RETURNED,TRK22612240,9,FREESHIP,INSTAGRAM,789.44
ORD201094,2023-06-28,C66093,PRINTER,4,648.91,615 MAIN ST,CREDIT CARD,SHIPPED,TRK54950785,6,SAVE10,INSTAGRAM,2595.64
ORD201095,2024-04-23,C33051,PHONE,2,441.54,397 MAIN ST,ONLINE,DELIVERED,TRK92929755,2,SAVE10,EMAIL,883.08
ORD201096,2025-05-03,C18169,TABLET,2,464.92,782 MAIN ST,DEBIT CARD,RETURNED,TRK49482923,2,NO_COUPON,FACEBOOK,929.84
ORD201097,2024-12-26,C81370,MONITOR,5,506.45,344 MAIN ST,GIFT CARD,SHIPPED,TRK99682998,7,WINTER15,GOOGLE,2532.25
ORD201098,2023-06-17,C91103,MONITOR,4,255.86,155 MAIN ST,CREDIT CARD,DELIVERED,TRK91653000,7,NO_COUPON,EMAIL,1023.44
ORD201099,2024-09-19,C21953,LAPTOP,2,125.23,272 MAIN ST,CASH,CANCELLED,TRK60774796,3,FREESHIP,EMAIL,250.46
ORD201100,2023-08-17,C15146,LAPTOP,5,38.11,428 MAIN ST,DEBIT CARD,CANCELLED,TRK79790530,6,WINTER15,INSTAGRAM,190.55
ORD201101,2025-06-08,C43546,MONITOR,3,161.97,904 MAIN ST,CASH,PENDING,TRK85871121,4,SAVE10,EMAIL,485.91
ORD201102,2024-06-03,C98474,CHAIR,4,347.17,997 MAIN ST,DEBIT CARD,SHIPPED,TRK86192984,8,NO_COUPON,INSTAGRAM,1388.68
ORD201103,2023-04-24,C90292,LAPTOP,4,276.32,129 MAIN ST,ONLINE,DELIVERED,TRK26270357,5,NO_COUPON,GOOGLE,1105.28
ORD201104,2024-07-25,C17075,TABLET,4,314.76,850 MAIN ST,ONLINE,SHIPPED,TRK63547510,8,NO_COUPON,INSTAGRAM,1259.04
ORD201105,2024-01-08,C12487,TABLET,3,475.69,884 MAIN ST,GIFT CARD,CANCELLED,TRK23324770,3,FREESHIP,GOOGLE,1427.07
ORD201106,2023-03-12,C34555,CHAIR,1,372.8,903 MAIN ST,CASH,CANCELLED,TRK72859458,6,SAVE10,FACEBOOK,372.8
ORD201107,2025-06-30,C25110,TABLET,2,63.21,282 MAIN ST,ONLINE,CANCELLED,TRK80963328,4,SAVE10,GOOGLE,126.42
ORD201108,2023-03-20,C35136,LAPTOP,1,634.94,462 MAIN ST,ONLINE,CANCELLED,TRK49753703,5,WINTER15,INSTAGRAM,634.94
ORD201109,2024-04-08,C62277,PRINTER,4,77.47,474 MAIN ST,GIFT CARD,RETURNED,TRK32026174,7,SAVE10,INSTAGRAM,309.88
ORD201110,2024-02-25,C12472,CHAIR,3,84.31,912 MAIN ST,CREDIT CARD,SHIPPED,TRK36103184,3,SAVE10,EMAIL,252.93
ORD201111,2023-05-06,C24047,MONITOR,4,234.45,362 MAIN ST,ONLINE,CANCELLED,TRK91338580,9,FREESHIP,INSTAGRAM,937.8
ORD201112,2023-10-13,C76929,DESK,1,356.81,563 MAIN ST,ONLINE,DELIVERED,TRK80694400,1,WINTER15,INSTAGRAM,356.81
ORD201113,2023-03-19,C52914,DESK,4,209.99,168 MAIN ST,CASH,DELIVERED,TRK80819053,8,NO_COUPON,GOOGLE,839.96
ORD201114,2023-03-16,C55164,TABLET,3,659.88,609 MAIN ST,GIFT CARD,CANCELLED,TRK79610967,3,NO_COUPON,GOOGLE,1979.64
ORD201115,2025-06-20,C70426,LAPTOP,2,336.32,562 MAIN ST,ONLINE,RETURNED,TRK89687816,3,NO_COUPON,GOOGLE,672.64
ORD201116,2023-10-14,C69149,PRINTER,2,531.49,562 MAIN ST,CREDIT CARD,DELIVERED,TRK61265132,7,WINTER15,FACEBOOK,1062.98
ORD201117,2024-05-20,C78684,CHAIR,3,588.44,858 MAIN ST,GIFT CARD,SHIPPED,TRK95779073,8,WINTER15,GOOGLE,1765.32
ORD201118,2024-05-24,C58168,PHONE,3,251.48,359 MAIN ST,CREDIT CARD,RETURNED,TRK99102265,4,NO_COUPON,EMAIL,754.4399999999999
ORD201119,2024-11-24,C99024,LAPTOP,1,684.65,250 MAIN ST,CREDIT CARD,DELIVERED,TRK24675988,1,FREESHIP,EMAIL,684.65
ORD201120,2025-05-10,C22919,TABLET,1,195.86,267 MAIN ST,ONLINE,PENDING,TRK82416295,3,NO_COUPON,FACEBOOK,195.86
ORD201121,2023-05-28,C98354,PHONE,3,50.34,393 MAIN ST,GIFT CARD,RETURNED,TRK43070888,3,FREESHIP,INSTAGRAM,151.02
ORD201122,2023-06-07,C38840,MONITOR,5,678.19,766 MAIN ST,ONLINE,RETURNED,TRK32496970,8,NO_COUPON,FACEBOOK,3390.95
ORD201123,2023-04-14,C68936,TABLET,3,554.25,843 MAIN ST,DEBIT CARD,SHIPPED,TRK73163634,6,WINTER15,REFERRAL,1662.75
ORD201124,2023-05-09,C33744,CHAIR,4,576.87,888 MAIN ST,GIFT CARD,RETURNED,TRK40245983,5,NO_COUPON,INSTAGRAM,2307.48
ORD201125,2023-10-16,C23555,DESK,4,408.36,156 MAIN ST,GIFT CARD,CANCELLED,TRK67210247,4,FREESHIP,REFERRAL,1633.44
ORD201126,2024-07-22,C34337,PHONE,5,190.11,325 MAIN ST,CASH,DELIVERED,TRK36195559,7,SAVE10,GOOGLE,950.5500000000001
ORD201127,2025-03-15,C69396,PRINTER,3,602.75,920 MAIN ST,CREDIT CARD,SHIPPED,TRK33155049,6,SAVE10,EMAIL,1808.25
ORD201128,2023-08-17,C49198,MONITOR,3,646.79,447 MAIN ST,CASH,CANCELLED,TRK10883354,5,WINTER15,GOOGLE,1940.37
ORD201129,2023-06-11,C43911,CHAIR,4,418.71,239 MAIN ST,CASH,PENDING,TRK37495481,8,FREESHIP,INSTAGRAM,1674.84
ORD201130,2025-02-16,C24347,LAPTOP,2,323.45,533 MAIN ST,CREDIT CARD,RETURNED,TRK27233265,5,FREESHIP,INSTAGRAM,646.9
ORD201131,2024-07-18,C21043,PHONE,1,694.5,195 MAIN ST,CREDIT CARD,PENDING,TRK41691086,3,WINTER15,FACEBOOK,694.5
ORD201132,2024-12-02,C58858,CHAIR,2,337.32,948 MAIN ST,CREDIT CARD,CANCELLED,TRK30406357,4,SAVE10,EMAIL,674.64
ORD201133,2024-04-09,C20670,PRINTER,2,467.91,432 MAIN ST,GIFT CARD,RETURNED,TRK76731303,5,WINTER15,FACEBOOK,935.82
ORD201134,2024-06-08,C90993,DESK,4,38.28,950 MAIN ST,DEBIT CARD,CANCELLED,TRK53964711,4,WINTER15,FACEBOOK,153.12
ORD201135,2023-12-28,C11473,PRINTER,2,73.41,562 MAIN ST,ONLINE,SHIPPED,TRK97793275,2,SAVE10,GOOGLE,146.82
ORD201136,2023-09-24,C71899,TABLET,3,668.33,799 MAIN ST,GIFT CARD,PENDING,TRK34856025,4,WINTER15,FACEBOOK,2004.99
ORD201137,2024-07-29,C48577,PRINTER,4,410.21,841 MAIN ST,CASH,PENDING,TRK59911645,5,WINTER15,INSTAGRAM,1640.84
ORD201138,2023-12-18,C13100,DESK,4,294.41,188 MAIN ST,DEBIT CARD,PENDING,TRK55565668,4,NO_COUPON,INSTAGRAM,1177.64
ORD201139,2025-03-01,C70659,CHAIR,3,501.82,568 MAIN ST,GIFT CARD,CANCELLED,TRK28290825,4,FREESHIP,EMAIL,1505.46
ORD201140,2024-06-24,C49838,PRINTER,2,552.83,904 MAIN ST,CREDIT CARD,CANCELLED,TRK38297718,3,NO_COUPON,REFERRAL,1105.66
ORD201141,2025-02-16,C11998,CHAIR,3,498.66,382 MAIN ST,CASH,CANCELLED,TRK26707221,6,NO_COUPON,EMAIL,1495.98
ORD201142,2024-08-23,C23405,PHONE,4,695.1,484 MAIN ST,DEBIT CARD,RETURNED,TRK83678708,8,NO_COUPON,EMAIL,2780.4
ORD201143,2023-04-03,C41132,CHAIR,1,381.61,114 MAIN ST,DEBIT CARD,PENDING,TRK51040137,5,NO_COUPON,EMAIL,381.61
ORD201144,2023-02-16,C88463,DESK,5,507.94,292 MAIN ST,ONLINE,CANCELLED,TRK88749996,9,NO_COUPON,FACEBOOK,2539.7
ORD201145,2025-05-12,C28152,DESK,3,571.53,821 MAIN ST,DEBIT CARD,DELIVERED,TRK59642814,6,FREESHIP,FACEBOOK,1714.59
ORD201146,2024-10-03,C36383,MONITOR,5,421.44,286 MAIN ST,CASH,PENDING,TRK93336357,5,SAVE10,INSTAGRAM,2107.2
ORD201147,2025-01-02,C19759,CHAIR,2,588.3,234 MAIN ST,ONLINE,PENDING,TRK22515454,2,FREESHIP,EMAIL,1176.6
ORD201148,2024-06-25,C54886,PHONE,1,355.15,442 MAIN ST,CASH,RETURNED,TRK66241930,2,SAVE10,EMAIL,355.15
ORD201149,2024-07-25,C27305,CHAIR,2,695.29,957 MAIN ST,CREDIT CARD,PENDING,TRK28789916,6,FREESHIP,INSTAGRAM,1390.58
ORD201150,2023-02-20,C17921,DESK,4,302.65,119 MAIN ST,CREDIT CARD,CANCELLED,TRK79291524,8,SAVE10,REFERRAL,1210.6
ORD201151,2023-01-29,C94381,CHAIR,2,608.04,962 MAIN ST,CASH,CANCELLED,TRK69804304,4,NO_COUPON,GOOGLE,1216.08
ORD201152,2023-11-09,C25162,TABLET,2,344.18,533 MAIN ST,CREDIT CARD,SHIPPED,TRK42183078,7,NO_COUPON,REFERRAL,688.36
ORD201153,2024-12-16,C98317,MONITOR,4,696.71,276 MAIN ST,DEBIT CARD,SHIPPED,TRK37172138,4,NO_COUPON,INSTAGRAM,2786.84
ORD201154,2025-06-11,C53631,MONITOR,3,198.63,593 MAIN ST,CASH,PENDING,TRK67589167,8,SAVE10,INSTAGRAM,595.89
ORD201155,2023-08-13,C41478,PRINTER,4,534.57,667 MAIN ST,CREDIT CARD,DELIVERED,TRK62068126,6,FREESHIP,FACEBOOK,2138.28
ORD201156,2023-07-19,C20512,LAPTOP,4,690.78,980 MAIN ST,CREDIT CARD,SHIPPED,TRK98234737,9,NO_COUPON,REFERRAL,2763.12
ORD201157,2024-05-29,C25841,MONITOR,3,301.55,242 MAIN ST,DEBIT CARD,DELIVERED,TRK21451375,5,FREESHIP,GOOGLE,904.6500000000001
ORD201158,2023-04-20,C82781,MONITOR,4,27.42,661 MAIN ST,DEBIT CARD,PENDING,TRK20605418,4,SAVE10,REFERRAL,109.68
ORD201159,2024-02-23,C66112,DESK,4,466.7,874 MAIN ST,DEBIT CARD,RETURNED,TRK60955607,8,NO_COUPON,INSTAGRAM,1866.8
ORD201160,2024-09-04,C40466,DESK,1,541.64,449 MAIN ST,DEBIT CARD,SHIPPED,TRK70255168,5,SAVE10,EMAIL,541.64
ORD201161,2023-10-16,C32570,PHONE,1,11.39,826 MAIN ST,CASH,CANCELLED,TRK35969968,6,WINTER15,EMAIL,11.39
ORD201162,2025-03-11,C29405,PHONE,2,224.37,251 MAIN ST,DEBIT CARD,DELIVERED,TRK33125798,3,WINTER15,REFERRAL,448.74
ORD201163,2024-06-11,C30643,LAPTOP,3,306.29,966 MAIN ST,CREDIT CARD,RETURNED,TRK19477485,7,WINTER15,INSTAGRAM,918.8700000000001
ORD201164,2024-01-08,C65890,TABLET,5,315.57,340 MAIN ST,DEBIT CARD,DELIVERED,TRK64530489,6,WINTER15,EMAIL,1577.85
ORD201165,2023-07-14,C36992,CHAIR,3,223.79,617 MAIN ST,DEBIT CARD,PENDING,TRK63460217,3,NO_COUPON,GOOGLE,671.37
ORD201166,2023-07-31,C95568,CHAIR,3,324.47,971 MAIN ST,CASH,DELIVERED,TRK37075292,4,WINTER15,EMAIL,973.4100000000001
ORD201167,2023-10-17,C17966,PRINTER,2,92.87,360 MAIN ST,CREDIT CARD,PENDING,TRK31169396,5,FREESHIP,FACEBOOK,185.74
ORD201168,2023-04-08,C89559,LAPTOP,2,331.42,297 MAIN ST,CREDIT CARD,DELIVERED,TRK82838108,6,WINTER15,GOOGLE,662.84
ORD201169,2024-12-23,C15849,CHAIR,1,525.43,643 MAIN ST,CASH,CANCELLED,TRK26794546,2,SAVE10,INSTAGRAM,525.43
ORD201170,2023-08-03,C94257,PRINTER,2,697.19,762 MAIN ST,CASH,RETURNED,TRK40220743,7,FREESHIP,EMAIL,1394.38
ORD201171,2023-08-28,C39911,PHONE,4,518.4,699 MAIN ST,CREDIT CARD,DELIVERED,TRK80431998,7,SAVE10,FACEBOOK,2073.6
ORD201172,2025-02-04,C28828,DESK,3,131.96,745 MAIN ST,CREDIT CARD,PENDING,TRK32550359,8,NO_COUPON,INSTAGRAM,395.88
ORD201173,2024-10-04,C82921,MONITOR,1,208.36,703 MAIN ST,ONLINE,SHIPPED,TRK31079911,4,FREESHIP,EMAIL,208.36
ORD201174,2023-11-27,C50159,PRINTER,3,222.34,105 MAIN ST,CREDIT CARD,RETURNED,TRK53737452,5,WINTER15,EMAIL,667.02
ORD201175,2024-09-10,C62512,PRINTER,3,91.74,368 MAIN ST,DEBIT CARD,RETURNED,TRK24139954,8,FREESHIP,REFERRAL,275.22
ORD201176,2023-08-13,C39260,TABLET,2,213.83,374 MAIN ST,DEBIT CARD,CANCELLED,TRK55587314,2,WINTER15,EMAIL,427.66
ORD201177,2023-04-27,C23917,PRINTER,1,127.55,433 MAIN ST,CASH,SHIPPED,TRK44434536,3,SAVE10,REFERRAL,127.55
ORD201178,2024-09-08,C65107,MONITOR,1,70.24,456 MAIN ST,CREDIT CARD,CANCELLED,TRK10261578,4,FREESHIP,GOOGLE,70.24
ORD201179,2023-01-08,C84630,LAPTOP,5,518.55,907 MAIN ST,CREDIT CARD,CANCELLED,TRK48054997,6,WINTER15,INSTAGRAM,2592.75
ORD201180,2023-10-31,C42235,CHAIR,4,298.36,722 MAIN ST,DEBIT CARD,PENDING,TRK49379882,8,FREESHIP,GOOGLE,1193.44
ORD201181,2023-07-27,C70246,DESK,3,158.74,293 MAIN ST,ONLINE,PENDING,TRK45708320,7,FREESHIP,INSTAGRAM,476.22
ORD201182,2025-06-14,C18473,CHAIR,2,420.29,700 MAIN ST,GIFT CARD,RETURNED,TRK97834202,3,SAVE10,GOOGLE,840.58
ORD201183,2023-04-05,C12607,DESK,1,281.52,460 MAIN ST,GIFT CARD,SHIPPED,TRK83653396,6,WINTER15,REFERRAL,281.52
ORD201184,2023-09-27,C10222,LAPTOP,1,204.08,979 MAIN ST,GIFT CARD,RETURNED,TRK86297895,4,NO_COUPON,GOOGLE,204.08
ORD201185,2024-07-08,C77344,CHAIR,1,343.31,777 MAIN ST,GIFT CARD,RETURNED,TRK20605055,6,SAVE10,GOOGLE,343.31
ORD201186,2023-11-18,C65497,MONITOR,1,163.32,676 MAIN ST,CASH,SHIPPED,TRK83702761,6,WINTER15,FACEBOOK,163.32
ORD201187,2024-03-13,C26340,DESK,2,184.6,562 MAIN ST,GIFT CARD,DELIVERED,TRK59962703,7,WINTER15,EMAIL,369.2
ORD201188,2023-10-07,C75619,PRINTER,2,371.29,924 MAIN ST,GIFT CARD,SHIPPED,TRK23086941,5,WINTER15,FACEBOOK,742.58
ORD201189,2024-08-17,C96136,TABLET,5,389.22,149 MAIN ST,CASH,CANCELLED,TRK60856682,7,NO_COUPON,REFERRAL,1946.1
ORD201190,2025-06-08,C46886,DESK,3,616.39,754 MAIN ST,CREDIT CARD,SHIPPED,TRK82791646,6,FREESHIP,INSTAGRAM,1849.17
ORD201191,2025-02-10,C44148,DESK,4,376.43,809 MAIN ST,GIFT CARD,PENDING,TRK67872709,5,WINTER15,INSTAGRAM,1505.72
ORD201192,2024-02-28,C72007,CHAIR,3,432.85,999 MAIN ST,ONLINE,PENDING,TRK16240916,4,NO_COUPON,INSTAGRAM,1298.55
ORD201193,2025-06-16,C45104,TABLET,1,687.89,348 MAIN ST,CASH,RETURNED,TRK38559816,1,FREESHIP,EMAIL,687.89
ORD201194,2023-11-19,C29885,PRINTER,3,189.44,725 MAIN ST,CASH,PENDING,TRK62067865,4,FREESHIP,EMAIL,568.3199999999999
ORD201195,2024-06-20,C21126,DESK,1,107.04,392 MAIN ST,CREDIT CARD,CANCELLED,TRK38009181,6,FREESHIP,GOOGLE,107.04
ORD201196,2024-03-04,C20095,MONITOR,2,662.53,778 MAIN ST,ONLINE,CANCELLED,TRK69207593,5,NO_COUPON,FACEBOOK,1325.06
ORD201197,2023-07-13,C79674,TABLET,2,436.84,275 MAIN ST,ONLINE,DELIVERED,TRK88039356,2,FREESHIP,INSTAGRAM,873.68
ORD201198,2024-08-22,C64753,CHAIR,4,262.52,509 MAIN ST,DEBIT CARD,CANCELLED,TRK71683331,4,WINTER15,INSTAGRAM,1050.08
ORD201199,2023-06-11,C57502,TABLET,4,560.58,201 MAIN ST,GIFT CARD,RETURNED,TRK51116746,6,SAVE10,REFERRAL,2242.32
